id,type,breed,age,gender,size,description,name,status,published_at
65491791,Cat,Domestic Short Hair,Baby,Female,Small,,Lightnin&#39; Hopkins,adoptable,2023-07-18T19:18:16+0000
65491787,Cat,Domestic Short Hair,Baby,Male,Small,"Please meet sweet, spunky pair, Gussy and Chip! Gussy and Chip are not litter mates but have become BFF’s after...",Gussy and Chip,adoptable,2023-07-18T19:18:14+0000
65491785,Cat,Domestic Short Hair,Young,Female,Medium,,Rosalina ,adoptable,2023-07-18T19:17:57+0000
65491779,Cat,Domestic Short Hair,Baby,Male,Medium,,Felix,adoptable,2023-07-18T19:16:47+0000
65491776,Cat,Domestic Short Hair,Baby,Male,Small,Flint is a 2 month old male kitten who is quiet and a little shy. He is very cuddly and...,Flint,adoptable,2023-07-18T19:16:34+0000
65491770,Cat,Domestic Short Hair,Baby,Female,Small,Alice is a little beauty queen who loves her siblings! She is learning to trust that humans are her friends...,Alice,adoptable,2023-07-18T19:16:33+0000
65491767,Cat,Domestic Short Hair,Baby,Male,Small,If you&amp;#39;re looking for a handsome tuxedo boy-search no more! Ed is a dapper little fella and is quite happy...,Ed,adoptable,2023-07-18T19:16:33+0000
65491771,Cat,Domestic Short Hair,Baby,Male,Small,Micah is a 2 month old male kitten who is so soft and cuddly. He is a sweet boy who...,Micah,adoptable,2023-07-18T19:16:33+0000
65491772,Cat,Domestic Short Hair,Baby,Male,Small,Jasper is a 2 month old male kitten who loves to play. He enjoys toys and the company of other...,Jasper,adoptable,2023-07-18T19:16:33+0000
65491755,Cat,Domestic Short Hair,Baby,Male,Medium,Pineapple is a rowdy little boy who will run himself ragged and then crash by your side purring his little...,Pineapple,adoptable,2023-07-18T19:16:01+0000
65491758,Cat,Domestic Short Hair,Young,Female,Small,,Laura,adoptable,2023-07-18T19:15:43+0000
65490772,Cat,American Shorthair,Baby,Male,Medium,"Ivan “The Purrable” is half of a bonded pair, along with his sister, Ruby.  Ivan is the ultimate kitty, and...","Ivan ""The Purrable""",adoptable,2023-07-18T19:15:34+0000
65491754,Cat,Domestic Short Hair,Baby,Male,Medium,"Hi everyone, I&#039;m Speckle. I came in as a baby and grew up in the shelter. Thankfully, they found my...",Speckle,adoptable,2023-07-18T19:15:20+0000
65491754,Cat,Domestic Short Hair,Baby,Male,Medium,"Hi everyone, I&#039;m Speckle. I came in as a baby and grew up in the shelter. Thankfully, they found my...",Speckle,adoptable,2023-07-18T19:15:20+0000
65491751,Cat,Domestic Short Hair,Adult,Male,Medium,Meet Broccoli Cheddar Soup! BCS is looking for his forever home where he can get all the love and affection...,Broccoli Cheddar Soup,adoptable,2023-07-18T19:15:07+0000
65491750,Cat,Domestic Short Hair,Baby,Male,Medium,,Freddie,adoptable,2023-07-18T19:15:06+0000
65491749,Cat,Domestic Short Hair,Young,Female,Medium,"Gwen is a young orange female estimated to be about 1 1/;2 years old. She is social, friendly and adorable....",Gwen,adoptable,2023-07-18T19:14:58+0000
65491730,Cat,Oriental Short Hair,Baby,Male,Medium,"Hey, I&#039;m Ember. We&#039;ve been asked to tell you guys a little bit about ourselves, so here I am. I...",Ember,adoptable,2023-07-18T19:13:50+0000
65491733,Cat,Domestic Long Hair,Baby,Male,Small,Grilled Cheese came in as a stray. He is a little sassy and semi feral. We have been working on...,Grill Cheese,adoptable,2023-07-18T19:13:42+0000
65491734,Cat,American Shorthair,Senior,Male,Large,Tomato Soup is an absolute love. He loves to purr and get all the attention you will give him. He...,Tomato Soup,adoptable,2023-07-18T19:13:42+0000
65491719,Cat,Domestic Short Hair,Baby,Female,Small,,Butterscotch,adoptable,2023-07-18T19:13:10+0000
65491716,Cat,Domestic Short Hair,Senior,Female,Large,,ZOE,adoptable,2023-07-18T19:12:52+0000
65491713,Cat,Domestic Short Hair,Young,Female,Medium,"Zoila is a beautiful 8-pound, 2-year-old domestic short -haired female cat who came to SFAS as a stray who is...",ZOILA,adoptable,2023-07-18T19:12:48+0000
65491708,Cat,Domestic Short Hair,Baby,Female,Small,,Mika,adoptable,2023-07-18T19:12:43+0000
65491709,Cat,Domestic Short Hair,Baby,Female,Small,,Ciri,adoptable,2023-07-18T19:12:43+0000
65491702,Cat,Domestic Short Hair,Baby,Female,Small,Meet YOGURT!! This adorable lady is ready for her furever home! She is so sweet and loves to get pets!...,Yogurt,adoptable,2023-07-18T19:12:27+0000
65491676,Cat,Tabby,Baby,Male,Medium,"Lance is a very sweet, 5-month-old boy who purrs extra loud when you hold him.  He makes cute chirpy sounds...",Lance (Polydactyl),adoptable,2023-07-18T19:12:24+0000
65491695,Cat,Domestic Short Hair,Adult,Female,Medium,"How this pet arrived:Cali was brought in by a Good Samaritan. At SDHS:Cali has been vaccinated, microchipped and spayed and...",Cali,adoptable,2023-07-18T19:12:23+0000
65491672,Cat,Domestic Short Hair,Baby,Male,Small,"**This cat is available to meet and adopt at the PetSmart Cat Adoption Center at 16821 Coit Rd, Dallas, TX...",Chill,adoptable,2023-07-18T19:12:12+0000
65491673,Cat,Domestic Short Hair,Adult,Male,Small,"**This cat is available to meet and adopt at the Pet Supplies Plus at 1208 E Bethany Dr Suite 8,...",Shrimp,adoptable,2023-07-18T19:12:12+0000
65491674,Cat,Domestic Short Hair,Young,Male,Small,**This cat is available to meet and adopt at the Pet Supplies Plus at 1821 N Lake Forest Dr Ste...,Mario,adoptable,2023-07-18T19:12:12+0000
65491629,Cat,Domestic Medium Hair,Young,Female,Medium,,SYDNEY,adoptable,2023-07-18T19:09:46+0000
65491622,Cat,Domestic Short Hair,Baby,Male,Small,,THOR THE THUNDER CAT,adoptable,2023-07-18T19:09:41+0000
65491625,Cat,Domestic Short Hair,Baby,Female,Small,,KITTY CATWRIGHT,adoptable,2023-07-18T19:09:41+0000
65491619,Cat,Domestic Short Hair,Baby,Female,Small,,HISSY SPACEK,adoptable,2023-07-18T19:09:41+0000
65491617,Cat,Domestic Short Hair,Adult,Male,Small,,RIVER,adoptable,2023-07-18T19:09:40+0000
65491613,Cat,Domestic Short Hair,Baby,Female,Small,,KATO KATLIN,adoptable,2023-07-18T19:09:40+0000
65491616,Cat,Domestic Short Hair,Adult,Male,Large,,MEOWNU REEVES,adoptable,2023-07-18T19:09:40+0000
65491607,Cat,Domestic Medium Hair,Baby,Male,Medium,Primary Color: Smoke Secondary Color: Gray Weight: 2.7lbs Age: 0yrs 4mths 1wks,Left Lane,adoptable,2023-07-18T19:09:30+0000
65491608,Cat,Domestic Short Hair,Adult,Male,Medium,"What my friends at ACC say about me:
I am looking for a home with a patient person.
I can...",Capi,adoptable,2023-07-18T19:09:30+0000
65491598,Cat,Domestic Short Hair,Baby,Male,Small,,Pacman,adoptable,2023-07-18T19:09:16+0000
65491591,Cat,Domestic Short Hair,Baby,Male,Small,,Merry Maury,adoptable,2023-07-18T19:09:06+0000
65491571,Cat,Russian Blue,Young,Female,Medium,"Hi everyone, I’m Sweetie Peaty and I may just steal your heart. I’m a mom of 4, I adopted 2...",Sweetie Petey,adoptable,2023-07-18T19:09:03+0000
65491568,Cat,Domestic Short Hair,Adult,Male,Large,I am Thomas. I am a big chunky boy. I love people and food. I am 4 years old.,Thomas ,adoptable,2023-07-18T19:08:57+0000
65491565,Cat,Domestic Long Hair,Adult,Female,Large,,Tigger `Brynn`,adoptable,2023-07-18T19:08:50+0000
65491563,Cat,Domestic Short Hair,Adult,Male,Medium,,Pheonix,adoptable,2023-07-18T19:08:47+0000
65491561,Cat,Domestic Short Hair,Adult,Female,Small,,Delphi,adoptable,2023-07-18T19:08:47+0000
65491544,Cat,Domestic Short Hair,Baby,Male,Small,"Coda is a 2 month old boy who came to us as a stray.

Coda is a shy boy at...",Coda,adoptable,2023-07-18T19:07:28+0000
65491542,Cat,Tabby,Baby,Male,Medium,"Hi, I&#039;m Cornell. I&#039;m from a hoarding situation. I lived in pretty bad conditions where I had to fight for...",Cornell,adoptable,2023-07-18T19:07:12+0000
65491540,Cat,Domestic Short Hair,Young,Female,Medium,"This sweet girl is Panda (or Panda-Wanda, Missy P, Princess Panda). She was brought to the shelter by a kind...",Panda,adoptable,2023-07-18T19:06:55+0000
65491539,Cat,Bengal,Young,Male,Medium,Meet Wonder! This kitty comes to us from our partner rescue in Miami where there is a large stray population...,Wonderful Wonder,adoptable,2023-07-18T19:06:52+0000
65491535,Cat,Bombay,Adult,Female,Medium,"Sheila is a calm and affectionate 1 year old. She would prefer to be an only pet.

She is spayed,...",Sheila - Foster Home (Israel B),adoptable,2023-07-18T19:06:23+0000
65491534,Cat,Russian Blue,Baby,Female,Medium,"It&#039;s GIRL TIME!!  Meet this trio of beauties, the Sisters...Smokey, Dusty and Misty (black).   Dusty is in the Pink collar,...",Dusty,adoptable,2023-07-18T19:06:18+0000
65491526,Cat,Siamese,Baby,Female,Small,Squeaky is extremely friendly and loves to spend time with her humans. She is a big fan of chin scratches...,Squeaky,adoptable,2023-07-18T19:05:08+0000
65491525,Cat,Siamese,Baby,Female,Small,Wiggles is a sweet an affectionate kitten. She runs and plays with her sibling and foster friends. She has a...,Wiggles,adoptable,2023-07-18T19:05:08+0000
65491524,Cat,Domestic Short Hair,Baby,Male,Small,"Come on down and rock out at the Kitten Festival with lead singers Brent of Shinedown, Sully of Godsmack, and...",Brent,adoptable,2023-07-18T19:05:04+0000
65491523,Cat,Domestic Medium Hair,Senior,Female,Medium,"Hey there, I&amp;#39;m Smudge, the friendliest, sweetest, most social and easy going gal! Don&amp;#39;t let my age fool you, I...",Smudge- Petsmart Framingham,adoptable,2023-07-18T19:04:59+0000
65491518,Cat,Domestic Short Hair,Baby,Male,Small,,Laffy,adoptable,2023-07-18T19:04:49+0000
65491513,Cat,Siamese,Adult,Female,Medium,"Hey there! I&#039;m Claire! I am a 1 year old, female, Siamese mix. I am a very typical Siamese and...",Claire,adoptable,2023-07-18T19:04:36+0000
65491509,Cat,Domestic Short Hair,Baby,Male,Small,I’m Oliver! I am a 4 month old male tabby. As you can see I am adorable and quite handsome....,Oliver,adoptable,2023-07-18T19:04:17+0000
65491506,Cat,Domestic Short Hair,Young,Female,Small,"Hello there, I&#039;m little Ramona. I came to the shelter when a nice person found me outside and realized I...",Ramona,adoptable,2023-07-18T19:03:59+0000
65491499,Cat,Domestic Medium Hair,Adult,Female,Small,ChaCha can&amp;#39;t wait to leave the stress of the shelter behind to find a quiet home and a new bestie....,Chacha,adoptable,2023-07-18T19:03:52+0000
65491497,Cat,Domestic Short Hair,Young,Female,Medium,Thank you Calhoun&amp;#39;s Jewelers for sponsoring my microchip fee! Primary Color: Black Weight: 6.1lbs Age: 1yrs 6mths 2wks Animal has...,Luna,adoptable,2023-07-18T19:03:27+0000
65491491,Cat,Domestic Short Hair,Senior,Female,Medium,,KYA,adoptable,2023-07-18T19:03:14+0000
65491474,Cat,Domestic Short Hair,Adult,Male,Small,"Big, mellow and orange.Devastatingly handsome. We can&amp;#39;t imagine a more perfect companion! He might catch mice, he might not. But...",Paprikash,adoptable,2023-07-18T19:02:46+0000
65491477,Cat,Domestic Medium Hair,Young,Female,Medium,Primary Color: Orange Tabby Weight: 8.43lbs Age: 1yrs 1mths 2wks Animal has been Spayed,Ural,adoptable,2023-07-18T19:02:46+0000
65491470,Cat,Domestic Short Hair,Baby,Male,Small,Skeeter came to us as a young kitten and was very loving and affectionate from the very start. He is...,Skeeter,adoptable,2023-07-18T19:01:29+0000
65491467,Cat,Domestic Short Hair,Adult,Female,Medium,Pia is SO sweet. Gentle. She welcomes being held and petted. But when she plays- she plays like a crazy...,Pia,adoptable,2023-07-18T19:01:09+0000
65491464,Cat,Domestic Short Hair,Baby,Female,Medium,How this pet arrived:This pet was brought in as a stray on 7/14/2023. Why this pet is the one for...,Iris,adoptable,2023-07-18T19:00:56+0000
65491459,Cat,Domestic Short Hair,Young,Female,Medium,"How this pet arrived: Baby Girl was brought in by their previous owner. At SDHS:This pet has been vaccinated, microchipped...",Baby Girl,adoptable,2023-07-18T19:00:55+0000
65491450,Cat,Domestic Short Hair,Baby,Male,Medium,"How this pet arrived: Minke was brought in by a good Samaritan on 7/13/2023. At SDHS:This pet has been vaccinated,...",Minke,adoptable,2023-07-18T19:00:55+0000
65491458,Cat,Domestic Long Hair,Young,Male,Medium,"How this pet arrived: Raichu was brought in by their previous owner on 7/9/2023. At SDHS:This pet has been vaccinated,...",Raichu,adoptable,2023-07-18T19:00:55+0000
65491445,Cat,Domestic Short Hair,Adult,Female,Medium,DOB 4/3/22 I am a super sweet kitty and I am looking for my forever home. I was a good...,Marianne 6386,adoptable,2023-07-18T19:00:48+0000
65491433,Cat,Domestic Short Hair,Baby,Female,Medium,,Saltine,adoptable,2023-07-18T19:00:19+0000
65491434,Cat,Domestic Short Hair,Baby,Male,Medium,,Raphael,adoptable,2023-07-18T19:00:19+0000
65491437,Cat,Domestic Short Hair,Baby,Female,Medium,,Bubbalou,adoptable,2023-07-18T19:00:19+0000
65491439,Cat,Domestic Short Hair,Baby,Male,Medium,,Trouble,adoptable,2023-07-18T19:00:19+0000
65491366,Cat,Domestic Short Hair,Adult,Female,Large,"She is spayed, tested for FeLV and FIV, started on deworming, vaccinated for FVRCP and rabies, microchipped. Her adoption fee...",Ren,adoptable,2023-07-18T18:55:10+0000
65491362,Cat,Domestic Short Hair,Baby,Male,Small,"Hello there, I am Rowen! I am a 4 month old male gray tabby. I’m told I am the world’s...",Rowen,adoptable,2023-07-18T18:54:36+0000
65491359,Cat,Domestic Short Hair,Baby,Female,Medium,Ella&#039;s loves being carried around by the kids. She just lays there. She is a sweet girl. A little shy...,Ella,adoptable,2023-07-18T18:54:20+0000
65491357,Cat,Domestic Short Hair,Adult,Female,Medium,"She is spayed, tested for FeLV and FIV, started on deworming, vaccinated for FVRCP and rabies, microchipped. Her adoption fee...",Krishna,adoptable,2023-07-18T18:53:30+0000
65491355,Cat,Domestic Short Hair,Baby,Male,Small,"Come on down and rock out at the Kitten Festival with lead singers Brent of Shinedown, Sully of Godsmack, and...",Sully,adoptable,2023-07-18T18:52:59+0000
65491353,Cat,Domestic Short Hair,Baby,Female,Medium,,Gadget ,adoptable,2023-07-18T18:52:44+0000
65491352,Cat,Domestic Short Hair,Adult,Female,Medium,"She is spayed, tested for FeLV and FIV, started on deworming, vaccinated for FVRCP and rabies, microchipped. Her adoption fee...",Nellie,adoptable,2023-07-18T18:52:27+0000
65491348,Cat,Domestic Short Hair,Baby,Female,Small,,Jalapeno,adoptable,2023-07-18T18:52:20+0000
65491350,Cat,Domestic Short Hair,Adult,Female,Medium,,Monica,adoptable,2023-07-18T18:52:20+0000
65491347,Cat,Domestic Short Hair,Adult,Male,Small,,Milo,adoptable,2023-07-18T18:52:17+0000
65491345,Cat,Domestic Short Hair,Adult,Female,Small,,Katie,adoptable,2023-07-18T18:52:17+0000
65491342,Cat,Domestic Short Hair,Baby,Female,Small,,Sandy,adoptable,2023-07-18T18:52:16+0000
65491344,Cat,Domestic Short Hair,Adult,Male,Small,,Big T,adoptable,2023-07-18T18:52:16+0000
65491341,Cat,Domestic Medium Hair,Adult,Male,Medium,"Peep was found as a stray peeping in his foster mom&#039;s windows.  He is a small adult cat, approximately 5-7...",Peep,adoptable,2023-07-18T18:52:16+0000
65491343,Cat,Domestic Short Hair,Baby,Male,Small,,Squirrley Dan,adoptable,2023-07-18T18:52:16+0000
65491338,Cat,Domestic Short Hair,Adult,Female,Medium,,Licorice,adoptable,2023-07-18T18:52:13+0000
65491338,Cat,Domestic Short Hair,Adult,Female,Medium,,Licorice,adoptable,2023-07-18T18:52:13+0000
65491331,Cat,Domestic Short Hair,Young,Male,Medium,"Ben Jr:
Meet Ben Jr, born on May 11, 2022. He is an adorable ginger-striped cat with a heart full...",Ben Jr. (Bonded with Bear),adoptable,2023-07-18T18:52:04+0000
65490834,Cat,American Shorthair,Baby,Female,Medium,"“Precious” Ruby is half of a bonded pair, along with her brother, Ivan.  This girl just wants to have fun;...","""Precious"" Ruby",adoptable,2023-07-18T18:51:57+0000
65491330,Cat,Domestic Short Hair,Adult,Female,Small,,Puddin,adoptable,2023-07-18T18:51:55+0000
65491326,Cat,Domestic Short Hair,Adult,Male,Small,,Sammy,adoptable,2023-07-18T18:51:55+0000
65491320,Cat,Domestic Medium Hair,Adult,Female,Small,,53771542,adoptable,2023-07-18T18:51:54+0000
65491318,Cat,Domestic Short Hair,Adult,Female,Medium,,53771486,adoptable,2023-07-18T18:51:53+0000
65491323,Cat,Domestic Medium Hair,Adult,Female,Small,,53771445,adoptable,2023-07-18T18:51:53+0000
65491300,Cat,Domestic Short Hair,Baby,Male,Medium,,A5567259,adoptable,2023-07-18T18:51:44+0000
65491302,Cat,Domestic Short Hair,Baby,Male,Medium,,A5567260,adoptable,2023-07-18T18:51:44+0000
65491306,Cat,Domestic Short Hair,Baby,Female,Medium,,ALANIS,adoptable,2023-07-18T18:51:44+0000
65491307,Cat,Domestic Short Hair,Baby,Male,Medium,,A5567258,adoptable,2023-07-18T18:51:44+0000
65491288,Cat,Domestic Short Hair,Adult,Female,Medium,"She is spayed, tested for FeLV and FIV, started on deworming, vaccinated for FVRCP and rabies, microchipped. Her adoption fee...",Margarita,adoptable,2023-07-18T18:51:36+0000
65491285,Cat,Domestic Short Hair,Baby,Male,Medium,,Johnny,adoptable,2023-07-18T18:51:12+0000
65491282,Cat,Domestic Short Hair,Adult,Female,Small,Meet Cora! Cora and her kittens came to THS as strays. They spent some time in foster care and now...,Cora,adoptable,2023-07-18T18:51:07+0000
65491278,Cat,Domestic Short Hair,Baby,Female,Small,"Scout came to THS as a stray and is now looking for her furrever home!



Scout had some areas of...",Scout,adoptable,2023-07-18T18:51:07+0000
65491274,Cat,Domestic Short Hair,Baby,Male,Small,"Come on down and rock out at the Kitten Festival with lead singers Brent of Shinedown, Sully of Godsmack, and...",Benjamin,adoptable,2023-07-18T18:50:12+0000
65491270,Cat,Domestic Short Hair,Young,Male,Medium,"Bear:
Introducing Bear, born on May 11, 2022. He is a friendly cat who may take a little time to...",Bear (Bonded with Ben Jr.),adoptable,2023-07-18T18:49:30+0000
65491269,Cat,Domestic Short Hair,Adult,Male,Medium,"He is neutered, tested for FeLV and FIV, started on deworming, vaccinated for FVRCP and rabies, microchipped. His adoption fee...",Clint Black,adoptable,2023-07-18T18:49:24+0000
65491268,Cat,Domestic Short Hair,Baby,Male,Medium,Chip was the only boy in the litter. He has 3 sisters so he is gentle and quiet ?. He...,Chip,adoptable,2023-07-18T18:49:11+0000
65491247,Cat,Domestic Short Hair,Young,Female,Medium,Chamomile is a 1 year old Tuxedo. She came to us after a neighborhood stepped up to get her and...,Chamomile,adoptable,2023-07-18T18:47:51+0000
65491248,Cat,Domestic Short Hair,Adult,Female,Small,Vanellope is a playful girl who would do best in a home where she can be the queen of her...,Vanellope,adoptable,2023-07-18T18:47:49+0000
65491252,Cat,Domestic Short Hair,Adult,Female,Small,Bonded with Tia,Tamera,adoptable,2023-07-18T18:47:49+0000
65491251,Cat,Domestic Short Hair,Adult,Female,Small,Bonded w/ Tamera,Tia,adoptable,2023-07-18T18:47:49+0000
65491249,Cat,Domestic Short Hair,Young,Male,Small,,Tumbleweed,adoptable,2023-07-18T18:47:49+0000
65491250,Cat,Domestic Short Hair,Adult,Male,Small,,Biscuits,adoptable,2023-07-18T18:47:49+0000
65491244,Cat,Domestic Short Hair,Adult,Male,Small,,Eric,adoptable,2023-07-18T18:47:44+0000
65491240,Cat,Domestic Short Hair,Adult,Male,Medium,"He is neutered, tested for FeLV and FIV, started on deworming, vaccinated for FVRCP and rabies, microchipped. His adoption fee...",Bamboo,adoptable,2023-07-18T18:47:42+0000
65491239,Cat,Domestic Short Hair,Adult,Female,Medium,"DOB: 3/25/2021
Cordelia is a regal beauty. She is looking for her home where she can be treated like the...",Cordelia,adoptable,2023-07-18T18:47:38+0000
65491238,Cat,Siamese,Baby,Male,Medium,"DOB: 03/22/2023
Willy is the most friendly snuggly kitten! He loves to climb his humans to give them kisses and...",Willy,adoptable,2023-07-18T18:47:37+0000
65491235,Cat,Tabby,Young,Female,Medium,"DOB: 7/1/22

Brandy is a tabby and white short-haired kitty. She was relinquished with her foster sister Sasha by a...",Brandy,adoptable,2023-07-18T18:47:36+0000
65491236,Cat,Tortoiseshell,Young,Female,Medium,"DOB: 7/1/22
Selena is a female tortoiseshell kitty. Her foster parent rescued her from a very neglectful situation in which...",Selena,adoptable,2023-07-18T18:47:36+0000
65491237,Cat,Turkish Van,Adult,Female,Medium,"DOB:7/4/2013
Jem is the sweetest, snuggliest little old lady cat you&amp;#39;ll ever meet! A long-hair Turkish Van with two different...",Jem,adoptable,2023-07-18T18:47:36+0000
65491234,Cat,Domestic Short Hair,Baby,Male,Medium,Lenny - This little 13 week old boy is all about fun!  Lenny can chase a laser light for hours...,Lenny,adoptable,2023-07-18T18:47:36+0000
65491231,Cat,Domestic Short Hair,Baby,Male,Small,"Come on down and rock out at the Kitten Festival with lead singers Brent of Shinedown, Sully of Godsmack, and...",Jelly Roll,adoptable,2023-07-18T18:47:30+0000
65491232,Cat,Domestic Long Hair,Adult,Male,Medium,"Despite his name, Tarzan is anything but wild! This polite, well-mannered gentleman possibly has too many endearing traits to list....",Tarzan,adoptable,2023-07-18T18:47:29+0000
65491210,Cat,Domestic Short Hair,Young,Male,Medium,,BEAN,adoptable,2023-07-18T18:47:18+0000
65491214,Cat,Domestic Short Hair,Young,Male,Medium,,JELLY,adoptable,2023-07-18T18:47:18+0000
65491163,Cat,Domestic Short Hair,Baby,Male,Small,,EVERETT-28052,adoptable,2023-07-18T18:46:54+0000
65491156,Cat,Domestic Short Hair,Baby,Male,Medium,"We are offering adoptions by appointment only.  If you are interested in adoption, please complete and submit an application that...",Hawkins,adoptable,2023-07-18T18:46:04+0000
65491149,Cat,Domestic Short Hair,Senior,Female,Small,,Margherita,adoptable,2023-07-18T18:45:52+0000
65491144,Cat,American Shorthair,Young,Male,Medium,"Hi my name is Homer. I am looking for my furever home. I like playing with my foster siblings, dogs...",Homer,adoptable,2023-07-18T18:45:50+0000
65491145,Cat,Domestic Short Hair,Baby,Male,Medium,"Meet Raj...of the 3 brothers...Bernie, Sal &amp; Raj!  These 3 very handsome boys are very playful &amp; lots of fun....",Raj,adoptable,2023-07-18T18:45:48+0000
65491089,Cat,Domestic Short Hair,Adult,Male,Small,"Meet Teddy! Teddy was surrendered to us due to financial problems. Now, this senior boy is now looking for another...",Teddy,adoptable,2023-07-18T18:45:20+0000
65491098,Cat,Domestic Short Hair,Adult,Female,Small,Please say hello to Latte! Latte is a beautiful girl who has been quite shy here at the shelter. Latte...,Latte,adoptable,2023-07-18T18:45:20+0000
65491113,Cat,Domestic Short Hair,Young,Female,Small,Meet RiRi! Riri came to us when her former owner could not longer care for her. She is an adorable...,Riri,adoptable,2023-07-18T18:45:20+0000
65491090,Cat,Domestic Medium Hair,Young,Male,Small,"Please meet Gucci Jr.! So very handsome, Gucci only recently became available for adoption. We are still getting to know...",Gucci Jr.,adoptable,2023-07-18T18:45:20+0000
65491112,Cat,Domestic Short Hair,Adult,Male,Small,"Please meet Shnookums! A handsome young fellow, Shnookums came to the shelter as a stray. Imagine Shnookums living alone on...",Shnookums,adoptable,2023-07-18T18:45:20+0000
65491099,Cat,Domestic Short Hair,Young,Female,Small,Introducing Bey! It is hard to resist the cuteness level of a kitten. If you think you are ready to...,Bey,adoptable,2023-07-18T18:45:20+0000
65491121,Cat,Domestic Short Hair,Adult,Female,Small,Meet Kirry! We are still learning more about him and working to craft the perfect bio! Please check back for...,Kirry,adoptable,2023-07-18T18:45:20+0000
65491119,Cat,Domestic Short Hair,Adult,Female,Small,Meet Meow! Meow is a pretty little girlie who came to the shelter when her former owner could no longer...,Meow,adoptable,2023-07-18T18:45:20+0000
65491127,Cat,Domestic Short Hair,Young,Female,Small,Introducing Fiona! It is hard to resist the cuteness level of a kitten. If you think you are ready to...,Fiona,adoptable,2023-07-18T18:45:20+0000
65491084,Cat,Domestic Short Hair,Young,Female,Small,,Snuggles,adoptable,2023-07-18T18:45:15+0000
65491080,Cat,Domestic Short Hair,Adult,Female,Small,,Hassle,adoptable,2023-07-18T18:45:08+0000
65491081,Cat,Domestic Short Hair,Adult,Male,Small,,Sam,adoptable,2023-07-18T18:45:08+0000
65491077,Cat,Domestic Short Hair,Adult,Male,Small,,Vuze,adoptable,2023-07-18T18:45:08+0000
65491079,Cat,Domestic Short Hair,Adult,Male,Small,,Homer,adoptable,2023-07-18T18:45:08+0000
65491078,Cat,Domestic Medium Hair,Adult,Female,Small,,Phantom,adoptable,2023-07-18T18:45:08+0000
65491072,Cat,Domestic Short Hair,Baby,Male,Medium,"He is neutered, tested for FeLV and FIV, started on deworming, vaccinated for FVRCP, microchipped. His adoption fee is only...",Hammy,adoptable,2023-07-18T18:45:04+0000
65491071,Cat,Domestic Short Hair,Baby,Female,Small,,Mila,adoptable,2023-07-18T18:45:00+0000
65491070,Cat,Domestic Short Hair,Baby,Female,Small,,Olena,adoptable,2023-07-18T18:45:00+0000
65491069,Cat,Domestic Short Hair,Baby,Female,Small,,Lavra (adopted),adoptable,2023-07-18T18:45:00+0000
65491057,Cat,Domestic Short Hair,Baby,Female,Medium,Primary Color: Calico Weight: 5.2lbs Age: 0yrs 5mths 1wks Animal has been Spayed,Betsy,adoptable,2023-07-18T18:44:29+0000
65491041,Cat,Domestic Short Hair,Young,Female,Medium,Meet Capellini! She&amp;#39;s a sweet little lady who loves to adventure and eat treats. Capellini is a cuddle bug and...,CAPELLINI,adoptable,2023-07-18T18:44:22+0000
65491050,Cat,Siamese,Young,Male,Small,What I Need In a Home: Lots of love and affection,KISH,adoptable,2023-07-18T18:44:22+0000
65491039,Cat,Domestic Short Hair,Adult,Male,Small,"This handsome guy is Nemo! Nemo is an adorable orange tabby, with a loud purr! He&amp;#39;s a special little guy,...",NEMO,adoptable,2023-07-18T18:44:22+0000
65491044,Cat,Domestic Short Hair,Young,Male,Small,What I Need In a Home: * Kids 10+ mandatory * Cat experienced home required Toren may be slow to...,TOREN,adoptable,2023-07-18T18:44:22+0000
65491035,Cat,Domestic Short Hair,Baby,Female,Medium,"We are offering adoptions by appointment only.  If you are interested in adoption, please complete and submit an application that...",Mishi,adoptable,2023-07-18T18:43:49+0000
65491029,Cat,Domestic Short Hair,Adult,Female,Medium,"Meet the beautiful Lady MacDonald!

Lady is a epitome of class! She is an extremely loving and patient kitty. She...",Lady MacDonald ERC,adoptable,2023-07-18T18:43:40+0000
65491027,Cat,Domestic Short Hair,Adult,Male,Medium,"Meet the handsome Charlie!

Charlie is a big lap kitty - if it was up to him he&amp;#39;ll never leave!...",Charlie ERC,adoptable,2023-07-18T18:43:40+0000
65491024,Cat,Domestic Short Hair,Baby,Female,Medium,"She is spayed, tested for FeLV and FIV, started on deworming, vaccinated for FVRCP, microchipped,. Her adoption fee is only...",Taco,adoptable,2023-07-18T18:43:36+0000
65491021,Cat,Domestic Short Hair,Baby,Male,Medium,,Dali,adoptable,2023-07-18T18:43:26+0000
65491022,Cat,Domestic Short Hair,Baby,Female,Medium,,Halfstache,adoptable,2023-07-18T18:43:26+0000
65491018,Cat,Domestic Short Hair,Young,Female,Medium,Theda is a beautiful 1 year old cat who came to us with her four young kittens. She was a...,Theda,adoptable,2023-07-18T18:43:19+0000
65491015,Cat,Domestic Short Hair,Baby,Female,Medium,"She is spayed, tested for FeLV and FIV, started on deworming, vaccinated for FVRCP, microchipped,. Her adoption fee is only...",Queso,adoptable,2023-07-18T18:42:48+0000
65491011,Cat,Domestic Short Hair,Baby,Female,Medium,Say Hello to Phoebe and Sally!!!!Phoebe (Tabby) and Sally (black) are 15 week old BFF from different kitten litters. They...,Phoebe and Sally,adoptable,2023-07-18T18:42:18+0000
